889	 8.97271 0.808548 0.219862	 -0.814609   0.220625   0.827527  -0.290175  -0.974819   0.424222 -0.0445509  -0.743708   0.741724   0.122347
270	 9.63804  2.54633 0.381085	   -0.493988     0.447039    0.0731277    -0.709756 -0.000453234     0.169136     0.467936    -0.206432    -0.913555    -0.836435
383	8.39402 5.44945 1.09205	-0.683592 -0.328633 -0.998242 -0.677961  -0.73997 -0.133362  0.508531  0.524888  0.447511 -0.193618
813	 8.57094  5.90953 0.143398	  0.640506   0.926489  -0.324421  -0.817356   0.262349   -0.76219   0.808451  -0.738862 -0.0156565   0.145644
874	 9.27285  3.54662 0.594037	 -0.87658  0.255803 -0.697976  0.864108  0.262599  0.730135  0.711826 -0.667956  0.229621 -0.721258
96	 8.69099   5.7558 0.894728	 0.453692 -0.388025  0.291288 -0.691717 -0.819741  0.568978  0.718883 -0.354611 -0.236795  0.734643
300	9.81962 4.69538 1.60942	-0.147008 -0.647242 -0.665643 -0.222325 -0.213665   0.79087  0.982304 -0.532886 -0.852502  0.031942
395	 9.28512  4.91406 0.150174	 -0.700252   0.116726  -0.935986   0.958906   0.900746   0.622397  0.0481548  -0.379435 -0.0840818 0.00169671
526	9.21425 4.79424  1.8037	-0.250017  0.957943 -0.319496 -0.821494 -0.234222  0.422569  0.925639  -0.92369 -0.550291  0.875723
590	9.69104 4.69155 1.65468	 -0.494789  -0.938953   0.676128   0.472358 -0.0331016  -0.572397  -0.447422   0.555506  -0.189567  -0.874997
865	 8.22237  5.95824 0.895278	  0.874235  -0.349473  -0.938437  -0.310667  -0.301642  -0.184956  -0.994585   0.597865   -0.76278 -0.0403678
436	 9.51575  6.57948 0.183996	 0.344748  0.867661  0.197901  0.674522 -0.854457  0.391434 -0.487835 -0.459693  0.900568 -0.322562
948	9.79051 6.62567 1.15776	-0.898265  0.175223 -0.912845  0.382518 -0.150465  0.296577  0.279144  0.431888   0.50429 -0.193395
391	 9.25083  7.35044 0.272848	-0.855499 0.0387003  0.185084 -0.102917 -0.314605 -0.421262 -0.296043  0.320042 0.0895774 -0.965256
792	9.70102 7.71152 1.19381	-0.0182236   0.113555   0.471903   0.490836   -0.97706   0.727198   0.638644 -0.0326483   -0.51138   0.084008
133	9.80698 8.19405 1.54713	 -0.481526    -0.7116  -0.820782   0.375091  -0.902523  -0.759515  -0.565401  -0.457064 -0.0649414   0.356136
297	 8.9142  6.1396 1.41026	  0.542774 -0.0962413   0.818657  -0.279616   0.133807   0.503108   0.760041   0.819276  -0.137606  -0.119566
975	8.91732 7.59478 0.54376	 -0.796305   0.463621   0.727738 -0.0228438   0.708451  -0.126362  -0.844557   0.284826 -0.0158648  -0.304957
22	9.06541  8.3775 1.06133	 0.398151 -0.757714  0.371572 -0.232336  0.548547  0.886103  0.832546  0.723834 -0.592904  0.587314
241	9.27168 8.43596 1.34691	 0.257679  0.170461  0.609192 0.0663304  0.657976 -0.824166  0.168264  0.861447  0.356542 -0.227212
243	9.40736 9.22605 1.80485	  0.959332   0.574005   0.839737   0.803005   0.901597  0.0974165 -0.0265338   0.510789  -0.836253  -0.368558
515	8.95941 8.87281 1.21079	-0.0453756  -0.560514  -0.138328   -0.43631    0.59448   0.461981  -0.029654   0.205188  -0.628821   0.378047
982	 8.88942  8.87305 0.593869	 0.524176 -0.402777  0.983052 -0.120448    0.2964  0.489502  0.674281 -0.141431  0.970697   0.19319
995	 8.91639  8.75407 0.980749	-0.949754  0.805714  0.564985  0.752124  0.990513 -0.639182  0.706414 -0.494721 -0.907374 -0.383232
248	8.37335 9.98558 1.75848	0.0464324   0.78026  0.565266  0.218137 0.0724853  0.172607 -0.978717 -0.948666 -0.888042  0.317319
992	8.75085  8.0537 1.50893	 0.417637 -0.692236 -0.207838  0.371439  0.942278 -0.581063 0.0558511  0.800654 -0.852141  0.930203
83	8.32081 8.57197 1.64358	 0.641851  0.936789 0.0175978 -0.990547 -0.623504 -0.425621  0.255036 -0.476228  0.497357 -0.927008
366	8.42953 8.21537 1.70284	  0.42728  0.766342  0.202298 -0.741307 0.0591142 -0.694207 -0.957833 -0.276013 -0.315526  0.956222
712	  7.63794   7.75752 0.0689227	-0.047856  -0.70974  0.492367  0.772676 -0.597489 -0.547969 -0.728103 -0.195626  0.799444  -0.15969
426	8.62604 6.26581 1.29748	 0.947503  0.133863   0.86847  0.311761  0.836989 -0.239422  0.480078   0.35569 -0.869921 0.0566326
932	7.89694 8.38221 1.22498	 -0.110629  0.0354502   0.789648 -0.0388271  -0.146257   0.705765 -0.0442774  -0.935875  -0.249372   0.531873
349	8.06961 9.01684  1.8836	 0.635491 -0.262955  0.665369 -0.896815 -0.796279  0.066124   0.49033 -0.501568 -0.353841 -0.620982
361	7.72398 9.57939 1.27431	  0.832951   0.706334  -0.326239  -0.493665    0.69202   0.593586   0.257783   0.348116  -0.949126 -0.0479393
759	8.16577 8.09252 1.83591	0.0753695  0.583986  -0.88177 -0.850672 0.0494187  0.459938  0.893137  0.292039  0.437887 -0.334686
785	7.86936  8.3845 1.58078	-0.0772994  -0.103743  -0.510799   0.544046  -0.869112  -0.531945  -0.872697    0.65881  -0.659437   0.975683
914	 7.58503  9.63934 0.151817	  0.256892  0.0570115 -0.0382076   0.387208   0.326019   0.443698  -0.646448 -0.0914069   0.202881   0.825958
964	6.94611 8.56852 1.18453	 0.934499 -0.289684  0.214832  -0.23227 -0.853812 -0.989784  0.501704 -0.972296 -0.769179  0.691912
718	6.99016 9.89316 1.60195	-0.435442 0.0465599  0.884214  0.511159  0.832645  0.828317 -0.506857 -0.670916  0.669136  0.472827
831	 6.60342  7.97574 0.115201	 -0.103442   0.446212   0.705412   0.109605   0.353958  -0.875836 -0.0531377   0.578163  -0.704308 -0.0842655
592	 6.6762 8.85569 1.37284	 0.830188  0.973962  0.663063  0.302205 -0.842053 -0.831726  0.363252  0.834075  0.640631 -0.669849
714	6.99617 8.96501 1.99799	 0.712437  0.428083  0.772187  0.488329 -0.538463 -0.275669  0.778589  0.953903 -0.502993   -0.8189
392	6.41361 8.89423  0.1798	   0.93989 -0.0675948  -0.397025   0.273519  -0.978829    0.92431  -0.710909   0.275772   -0.63891   0.624436
135	6.19675 7.73256  0.9434	0.485805 0.455553 0.461855 0.305176 0.227615 0.980329 0.593576 0.406832  0.35542 0.691053
136	6.36607 7.89806 1.53445	-0.417624  0.146155  0.691266 -0.994755  0.374588  -0.62927  0.107849 -0.192919 -0.774024 -0.198928
723	  5.97047   8.45197 0.0734517	 0.128971 -0.929101  -0.02496  0.143289 -0.374555 -0.416394 -0.369567   0.71795   0.13021 -0.657725
376	6.20674 9.82322 1.54874	-0.688626 -0.858453   0.63331 -0.333017  0.641624    0.2139  0.307004 -0.069502  0.565506  -0.26387
379	6.65549 7.15789 1.78008	 0.241703 -0.547877  0.127767 0.0463963  0.597894 -0.303241 0.0489119 -0.231877  0.168065  0.256177
502	 5.94481  9.77623 0.652387	  0.298478   0.273232 -0.0210093   0.448418   0.836605 -0.0543368  -0.422476  -0.987725    0.21298  0.0862877
386	 4.93711  9.49121 0.542215	-0.0480225  -0.243244   0.302182   0.432484   0.988756  -0.113412  -0.456119  -0.656867  0.0728633  0.0542915
675	4.81846 9.07745 1.49731	 -0.0972679    0.828181    0.731951    0.196139   -0.145513   -0.738751   -0.126487    0.814004 -0.00273544   -0.562518
779	 4.38447  9.65828 0.274815	  0.252393  -0.810886  -0.914333  -0.799374   0.599122  -0.532352   0.847985  -0.696094 0.00397849   0.445617
901	 4.16791    9.827 0.884272	-0.689133  0.431354 -0.921705  0.811348  0.789375 -0.388443 -0.702053  0.364163 -0.117969 -0.576232
40	3.03607 9.90571 1.74696	 -0.350917   0.748619   0.178313   0.275542   0.518647   0.550843    0.58982  -0.474431   0.208758 -0.0588716
872	5.91182 7.40447 1.98809	 0.428111  0.847718  0.069445  0.499486 -0.433084  0.781935 -0.485582 -0.286674 -0.850318 -0.929226
461	-3.30423  9.90799 0.518686	 -0.405248  -0.595234   0.994957 -0.0282801   0.118654 -0.0699838   0.432882   0.868181   0.853103  -0.614887
112	  9.75421 -0.523721  0.108671	0.00295949  -0.781826  -0.752061   -0.90727  -0.432166  -0.899473  -0.958272 -0.0410898  -0.219422   0.117047
279	  9.72944 -0.935193   1.56991	-0.465503 -0.356532  0.239241  0.217021 -0.123516  0.720435  0.371078 -0.836717   0.90324  0.409513
621	 8.95348 -0.42461     1.44	  0.824422 -0.0906923  -0.947024  -0.230851   0.234043  0.0772321   -0.30294  -0.398348   0.121735  -0.248358
624	  8.61121 -0.911585  0.514753	-0.00639963    0.660534   -0.733744   -0.661257     0.72882   -0.171122   -0.631969    0.176289    0.743861    -0.60895
94	  8.3755 -1.45489  1.13736	 -0.72231    0.4106  -0.53487  0.194227  -0.98424  0.638203 -0.053909 0.0454577   0.58184  -0.74639
604	 9.70811 -2.62258 0.220244	 0.318233 -0.911661 -0.902517  0.509487 -0.652275 -0.812441   0.23456 0.0717087 0.0110886 -0.591692
608	 8.24612 -1.31956  0.68891	  0.710472   0.986346 -0.0553367   0.718451  -0.100825    0.67382   0.389862   0.793649   0.140742   0.951503
612	 8.76088 -1.77184  1.35414	-0.687846  0.491746  0.186826  0.327141  0.389794  0.991906 -0.890935  0.123171  0.665086  0.546839
996	 8.59166 -1.82019  1.52785	  0.24774  0.514616  0.460844  0.943842   0.65943  -0.88469  -0.11828  0.690014 -0.424729  0.573008
212	  9.2743 -4.31473 0.553371	-0.385007 -0.088598 0.0258124 -0.978766 -0.212103  0.734254  0.654536  0.351319 -0.960711  0.843623
289	 8.22022 -2.08993  1.48519	 0.878587 -0.488343  0.344356   0.95008 -0.844064  0.895788 -0.712365 -0.433216   0.99932 -0.314474
698	 8.11506  -2.7107 0.446759	 0.346829 -0.458656  0.423486   0.41353  0.468733  0.543114 -0.889143  -0.39619 -0.120481  -0.96802
753	 8.95432 -3.14027  1.42766	 0.584269  0.492711  0.216855 -0.947888 -0.740223  0.886141  0.118079 -0.157403  0.736354  0.538963
789	  8.4103 -2.90951  1.18701	 -0.672385  0.0151979    0.61662 -0.0239043    0.12962  -0.610402  -0.735357   0.041696 0.00120044   0.342414
969	   9.04134   -3.76274 0.00402499	  0.640871  0.0417306   0.977486  -0.131368   0.487326    0.18741   0.788304 -0.0957257   0.138754  -0.102886
46	 7.98521 -4.84585  1.04657	  0.927009  -0.336308  -0.195242   0.121569   0.108896   0.244333  -0.617945 -0.0440782   -0.27979    0.30776
207	  7.20907  -4.06172 0.0839141	-0.955659 -0.738041  0.999303  0.966078 -0.277763 -0.824436 -0.270611  0.533725 -0.593608 -0.772939
237	 7.04983 -3.85743  1.00522	-0.0441139  -0.956403   0.659507  -0.976064   0.204442    0.86307  -0.949382   0.181205   0.342271   0.153447
354	  8.16932  -4.34258 0.0724056	 0.317241 -0.239273  0.875429 -0.703231  0.454418   0.43287  0.655315 -0.135236  0.697479  0.229562
417	 8.24542 -3.62106  1.02648	-0.802483   0.56043 0.0900091 -0.454776  0.249183  0.527064 -0.776395  0.379441 -0.700817  0.246688
421	 8.05529 -4.28413 0.745789	-0.813176  -0.81242 -0.182426 -0.737512  0.773984 -0.574423  0.289888  0.196021  -0.32873 -0.195941
91	 6.77264 -5.28857 0.331738	 0.478933   -0.0463 -0.815013 -0.073116  0.882486   0.76145  0.280197  -0.46716 -0.570518 -0.443991
188	 8.01278 -5.87729   1.5954	-0.404089  0.267976 -0.358287  0.851637  0.447803  0.277714 -0.553119 -0.233973 -0.294103 -0.666489
194	  6.5981 -4.52405  1.91892	 0.875653 -0.843518 -0.162151  0.783018 -0.665791 -0.672686 -0.140573  0.820535  0.600879 0.0445793
196	 6.84389 -4.70205  1.19053	 0.543446  0.465136 -0.924684 -0.909092   0.42464  0.950968  -0.75261 -0.737511  0.733986 -0.418401
347	 7.13736 -5.32077  0.93356	 0.400755  0.387145 -0.705289  0.580034 -0.111311 -0.781779  -0.93899  0.836682  0.549652  0.393835
394	7.06448 -5.3447 1.32484	-0.193058 -0.499895   0.98979 -0.303386  0.411373   0.92968  0.629019 -0.985652  0.203199   0.65019
562	 8.06467 -8.36705  1.94361	 -0.743129  -0.997078   0.163211  -0.268496   0.444876    0.12381  -0.798176 0.00589406 -0.0856862   0.490584
692	 7.22157 -6.93249  1.48812	 0.634768 -0.792136  0.880014  0.109396 -0.345832  0.214612 0.0733832  0.821755   -0.3496 -0.993717
733	 7.53618 -6.86064  1.72772	-0.355961 -0.699221  0.578572  0.136807  0.153338  -0.73716 -0.491592 -0.506446 -0.590849 -0.133977
742	 7.88093 -6.58723  1.46602	-0.409192 -0.314678  0.636559  0.524035 -0.878934 0.0500507   0.29651 -0.839728 -0.328956 -0.815566
762	 7.94681 -7.67573 0.816484	 0.243736 -0.102837 -0.940863  0.828722  0.269166  0.871412 0.0165757  0.866641 -0.859927  0.479918
764	 6.87748 -5.72458 0.900266	-0.962546 -0.456655  0.255936 -0.730697   0.95151 -0.500328  0.166466 -0.989354 -0.671606 -0.564368
811	 7.34676 -4.57427 0.671698	   0.562232    0.625807 -0.00121057   -0.253467    0.337193     0.74788   -0.163236    0.380062   -0.528505    0.297851
860	  6.68922  -3.99036 0.0969197	  -0.779044   -0.881711    0.747622    0.545106   -0.847159    0.253389   -0.226343 -0.00634754   -0.863219   -0.499015
904	 6.67709 -6.01288  1.25799	-0.439323 -0.177775 -0.453454  0.571201  0.350108  0.109522   0.84981 -0.848933 -0.059393 -0.813364
16	 7.66416 -8.44796 0.598712	-0.503912  0.258959 -0.541726   0.40124 -0.366266 -0.342446 -0.537144 -0.851678  0.266144 -0.552687
257	  7.0753  -7.1759 0.180012	  0.949986  -0.201161  -0.141636  0.0748146  -0.861964  -0.114519   0.261546  -0.803885 -0.0338339  -0.755974
548	 6.78785 -7.21005  1.46229	 -0.830574  -0.395104  -0.442079  -0.497538  -0.905652  0.0589718  0.0461618  -0.560381 0.00842857  -0.793905
252	 5.61816 -5.77997  1.22583	 -0.424992 -0.0293251   0.689334  -0.153581    0.97247   0.884776  -0.106675   -0.17754  -0.920958  0.0619036
498	 6.01404 -6.99076 0.759474	-0.464751  0.413155  0.839367  0.865636 -0.667168  0.926598 -0.874221  0.912457  0.187283 -0.979814
152	4.81249 -5.5136 1.95576	 0.0574107   0.463877  -0.622497  -0.587906   0.931765   -0.52355 -0.0997668   0.629589   0.790249   0.290906
204	  6.1501 -7.86087 0.386346	 -0.311689   0.797234  -0.478163   0.728032   0.995749 -0.0294869   -0.46624   0.244021  -0.687512   0.668298
273	 5.71021 -6.83712  1.92422	 0.668423 -0.520536 -0.558654  0.294066 -0.839669 -0.801367 -0.217189 -0.861724  0.908735  0.104774
482	 5.22395 -6.06471 0.627075	 0.507578  0.399546   0.24959  0.179945 -0.361838 -0.523488  0.236396 -0.244324  0.268875 -0.346252
62	 6.08534 -8.09504 0.986871	 -0.445573  -0.653399   0.875428   0.521724  -0.806637   0.962217   0.690546  -0.316921   0.384927 -0.0869716
261	 5.09406 -6.06299 0.937783	  0.866622    0.43434    0.98625  -0.314005  -0.191358   0.179258  -0.647641   0.901427  -0.345632 -0.0709891
56	 4.47969 -5.49307  0.94319	  0.26717 0.0763506 -0.966699  0.863036 -0.304908 -0.588572 0.0452573 -0.198029 -0.385663  0.359807
481	 5.09154 -6.82942 0.392922	-0.883443 -0.844865  0.374837 -0.562485 -0.300504 0.0849587 -0.188523 -0.837117 -0.426183  0.211366
69	 4.59789 -6.31694 0.666776	 -0.374021  -0.788847   0.776866  -0.795533 -0.0404457  -0.459359  -0.600552  -0.424527   0.315286   0.894002
444	 4.38972 -6.09821  1.51478	  0.584338   -0.92837   0.463901  -0.637274 0.00922883   -0.72887   0.968973   0.315595  -0.107216   0.540424
452	 4.04101 -5.49009  1.30979	 -0.914817    0.23517  -0.214989   0.696266   0.567056  -0.777128 -0.0773502    0.23045  -0.347165  -0.109672
468	 4.01396 -5.45379  1.50789	 0.493325 -0.286603 -0.492875   0.52588   0.16197  0.503695 -0.371551 -0.269725 -0.823443 -0.330788
791	 4.53926 -6.32819  1.29806	 0.699802 -0.618759 -0.797212 -0.591083  0.974358 -0.469598  0.424114  0.590978  0.506498 -0.446266
949	 5.45239 -7.85014 0.113656	 -0.875226  -0.384751  -0.741197   0.824425  -0.667253 -0.0763373   0.884951  -0.843831   0.354181  -0.646964
141	 5.34088 -8.11529  1.82076	 -0.296361   0.108194  -0.339128 -0.0301611  -0.164106   0.458997  -0.962888   -0.96496  -0.591629   0.674544
540	 4.86218 -7.20753  1.40731	 0.957021  0.561908  0.706874 -0.506401 -0.320754  0.965153  0.376592   0.89748 -0.924852  0.347951
673	   4.7055  -7.06481 0.0527836	 -0.470702   0.677374 -0.0404829  -0.263984   0.563969  0.0136186   0.394646  -0.505373  -0.414367  0.0999312
743	  4.4114  -6.4948 0.546302	  0.153459  -0.567799   0.871945   0.288267   0.695705  -0.269794  -0.458443 -0.0827979  -0.246913  -0.438148
374	 3.95632 -6.44422  1.00028	 0.580589 -0.359979  0.288874 -0.648393  0.429126 -0.914091 -0.760813  -0.59036 -0.447415 -0.802178
918	 2.90964 -4.45874 0.245475	-0.835121  0.169259   0.57995  0.177405 -0.359777 -0.774065 -0.586768  0.880537 -0.163871 -0.276208
